Experiment,Iteration,Story Index,True Label,Predicted Label,Correct,Label Space Size,Language Code,Universal Label
10,2,43,Anagrams,Anagrams,True,2,eng,20. Anagrammes
10,2,44,Distinguo,Anagrams,False,2,eng,21. Distinguo
10,3,44,Distinguo,Anagrams,False,2,eng,21. Distinguo
10,3,43,Anagrams,Anagrams,True,2,eng,20. Anagrammes
11,1,44,Distinguo,Distinguo,True,2,eng,21. Distinguo
11,1,46,Official letter,Official letter,True,2,eng,23. Lettre officielle
11,2,44,Distinguo,Distinguo,True,2,eng,21. Distinguo
11,2,46,Official letter,Official letter,True,2,eng,23. Lettre officielle
11,3,46,Official letter,Official letter,True,2,eng,23. Lettre officielle
11,3,44,Distinguo,Distinguo,True,2,eng,21. Distinguo
12,1,36,Precision,Precision,True,2,eng,13. Précisions
12,1,32,Synchysis,Synchysis,True,2,eng,9. Synchyses
12,2,36,Precision,Precision,True,2,eng,13. Précisions
12,2,32,Synchysis,Synchysis,True,2,eng,9. Synchyses
12,3,32,Synchysis,Synchysis,True,2,eng,9. Synchyses
12,3,36,Precision,Precision,True,2,eng,13. Précisions
13,1,44,Distinguo,Distinguo,True,2,eng,21. Distinguo
13,1,36,Precision,Precision,True,2,eng,13. Précisions
13,2,36,Precision,Precision,True,2,eng,13. Précisions
13,2,44,Distinguo,Distinguo,True,2,eng,21. Distinguo
13,3,36,Precision,Precision,True,2,eng,13. Précisions
13,3,44,Distinguo,Distinguo,True,2,eng,21. Distinguo
14,1,47,Blurb,Blurb,True,2,eng,24. Prière d'insérer
14,1,32,Synchysis,Synchysis,True,2,eng,9. Synchyses
14,2,32,Synchysis,Synchysis,True,2,eng,9. Synchyses
14,2,47,Blurb,Blurb,True,2,eng,24. Prière d'insérer
14,3,32,Synchysis,Synchysis,True,2,eng,9. Synchyses
14,3,47,Blurb,Blurb,True,2,eng,24. Prière d'insérer
15,1,26,Litotes,Narrative,False,2,eng,3. Litotes
15,1,39,Narrative,Narrative,True,2,eng,16. Récit
15,2,39,Narrative,Narrative,True,2,eng,16. Récit
15,2,26,Litotes,Narrative,False,2,eng,3. Litotes
15,3,39,Narrative,Narrative,True,2,eng,16. Récit
15,3,26,Litotes,Narrative,False,2,eng,3. Litotes
16,1,26,Litotes,Litotes,True,2,eng,3. Litotes
16,1,36,Precision,Precision,True,2,eng,13. Précisions
16,2,36,Precision,Precision,True,2,eng,13. Précisions
16,2,26,Litotes,Litotes,True,2,eng,3. Litotes
16,3,36,Precision,Precision,True,2,eng,13. Précisions
16,3,26,Litotes,Litotes,True,2,eng,3. Litotes
17,1,47,Blurb,Blurb,True,2,eng,24. Prière d'insérer
17,1,27,Metaphorically,Metaphorically,True,2,eng,4. Métaphoriquement
17,2,47,Blurb,Blurb,True,2,eng,24. Prière d'insérer
17,2,27,Metaphorically,Metaphorically,True,2,eng,4. Métaphoriquement
17,3,27,Metaphorically,Metaphorically,True,2,eng,4. Métaphoriquement
17,3,47,Blurb,Blurb,True,2,eng,24. Prière d'insérer
18,1,38,Another subjectivity,Surprises,False,2,eng,15. Autre subjectivité
18,1,29,Surprises,Surprises,True,2,eng,6. Surprises
18,2,29,Surprises,Surprises,True,2,eng,6. Surprises
18,2,38,Another subjectivity,Surprises,False,2,eng,15. Autre subjectivité
18,3,29,Surprises,Surprises,True,2,eng,6. Surprises
18,3,38,Another subjectivity,Surprises,False,2,eng,15. Autre subjectivité
19,1,33,The rainbow,Distinguo,False,2,eng,10. L'arc-en-ciel
19,1,44,Distinguo,Distinguo,True,2,eng,21. Distinguo
19,2,44,Distinguo,Distinguo,True,2,eng,21. Distinguo
19,2,33,The rainbow,Distinguo,False,2,eng,10. L'arc-en-ciel
19,3,44,Distinguo,Distinguo,True,2,eng,21. Distinguo
19,3,33,The rainbow,Distinguo,False,2,eng,10. L'arc-en-ciel
20,1,24,Notation,Notation,True,2,eng,1. Notations
20,1,40,Word-composition,Word-composition,True,2,eng,17. Composition de mots
20,2,40,Word-composition,Word-composition,True,2,eng,17. Composition de mots
20,2,24,Notation,Notation,True,2,eng,1. Notations
20,3,40,Word-composition,Word-composition,True,2,eng,17. Composition de mots
20,3,24,Notation,Notation,True,2,eng,1. Notations
