Experiment,Iteration,Story Index,True Label,Predicted Label,Correct,Label Space Size,Language Code,Universal Label
8,3,177,Regnboginn,Nákvæmni,False,6,isl,10. L'arc-en-ciel
9,1,174,Draumur,Draumur,True,6,isl,7. Rêve
9,1,179,Hik,Hik,True,6,isl,12. Hésitations
9,1,176,Orðabrengl,Hik,False,6,isl,9. Synchyses
9,1,173,Með ólíkindum,Hik,False,6,isl,6. Surprises
9,1,189,Síbylja,Hik,False,6,isl,22. Homéoptotes (1947) / Homéotéleutes (1976)
9,2,173,Með ólíkindum,Hik,False,6,isl,6. Surprises
9,2,174,Draumur,Draumur,True,6,isl,7. Rêve
9,2,189,Síbylja,Síbylja,True,6,isl,22. Homéoptotes (1947) / Homéotéleutes (1976)
9,2,179,Hik,Hik,True,6,isl,12. Hésitations
9,2,176,Orðabrengl,Hik,False,6,isl,9. Synchyses
9,3,174,Draumur,Draumur,True,6,isl,7. Rêve
9,3,173,Með ólíkindum,Hik,False,6,isl,6. Surprises
9,3,189,Síbylja,Síbylja,True,6,isl,22. Homéoptotes (1947) / Homéotéleutes (1976)
9,3,176,Orðabrengl,Hik,False,6,isl,9. Synchyses
9,3,179,Hik,Hik,True,6,isl,12. Hésitations
10,1,188,Distinguo,Með ólíkindum,False,6,isl,21. Distinguo
10,1,187,Anagramm,Með ólíkindum,False,6,isl,20. Anagrammes
10,1,191,Kynningarbréf,Með ólíkindum,False,6,isl,24. Prière d'insérer
10,1,185,Neitanir,Með ólíkindum,False,6,isl,18. Négativités
10,1,175,Spádómar,Með ólíkindum,False,6,isl,8. Pronostications
10,1,173,Með ólíkindum,Með ólíkindum,True,6,isl,6. Surprises
10,2,191,Kynningarbréf,Með ólíkindum,False,6,isl,24. Prière d'insérer
10,2,188,Distinguo,Með ólíkindum,False,6,isl,21. Distinguo
10,2,173,Með ólíkindum,Með ólíkindum,True,6,isl,6. Surprises
10,2,175,Spádómar,Með ólíkindum,False,6,isl,8. Pronostications
10,2,187,Anagramm,Með ólíkindum,False,6,isl,20. Anagrammes
10,2,185,Neitanir,Með ólíkindum,False,6,isl,18. Négativités
10,3,188,Distinguo,Með ólíkindum,False,6,isl,21. Distinguo
10,3,175,Spádómar,Með ólíkindum,False,6,isl,8. Pronostications
10,3,173,Með ólíkindum,Með ólíkindum,True,6,isl,6. Surprises
10,3,185,Neitanir,Með ólíkindum,False,6,isl,18. Négativités
10,3,191,Kynningarbréf,Með ólíkindum,False,6,isl,24. Prière d'insérer
10,3,187,Anagramm,Með ólíkindum,False,6,isl,20. Anagrammes
11,1,188,Distinguo,Síbylja,False,6,isl,21. Distinguo
11,1,185,Neitanir,Síbylja,False,6,isl,18. Négativités
11,1,175,Spádómar,Síbylja,False,6,isl,8. Pronostications
11,1,190,Opinbert bréf,Opinbert bréf,True,6,isl,23. Lettre officielle
11,1,178,Orðarall,Síbylja,False,6,isl,11. Logo-rallye
11,1,189,Síbylja,Síbylja,True,6,isl,22. Homéoptotes (1947) / Homéotéleutes (1976)
11,2,188,Distinguo,Síbylja,False,6,isl,21. Distinguo
11,2,175,Spádómar,Síbylja,False,6,isl,8. Pronostications
11,2,190,Opinbert bréf,Opinbert bréf,True,6,isl,23. Lettre officielle
11,2,178,Orðarall,Síbylja,False,6,isl,11. Logo-rallye
11,2,189,Síbylja,Síbylja,True,6,isl,22. Homéoptotes (1947) / Homéotéleutes (1976)
11,2,185,Neitanir,Síbylja,False,6,isl,18. Négativités
11,3,178,Orðarall,Síbylja,False,6,isl,11. Logo-rallye
11,3,189,Síbylja,Síbylja,True,6,isl,22. Homéoptotes (1947) / Homéotéleutes (1976)
11,3,175,Spádómar,Síbylja,False,6,isl,8. Pronostications
11,3,190,Opinbert bréf,Opinbert bréf,True,6,isl,23. Lettre officielle
11,3,185,Neitanir,Síbylja,False,6,isl,18. Négativités
11,3,188,Distinguo,Síbylja,False,6,isl,21. Distinguo
12,1,180,Nákvæmni,Nákvæmni,True,6,isl,13. Précisions
12,1,174,Draumur,Draumur,True,6,isl,7. Rêve
12,1,176,Orðabrengl,Andatrú,False,6,isl,9. Synchyses
12,1,170,Útdráttur,Andatrú,False,6,isl,3. Litotes
12,1,190,Opinbert bréf,Opinbert bréf,True,6,isl,23. Lettre officielle
12,1,186,Andatrú,Andatrú,True,6,isl,19. Animiste
12,2,190,Opinbert bréf,Opinbert bréf,True,6,isl,23. Lettre officielle
12,2,176,Orðabrengl,Andatrú,False,6,isl,9. Synchyses
12,2,170,Útdráttur,Andatrú,False,6,isl,3. Litotes
12,2,174,Draumur,Draumur,True,6,isl,7. Rêve
12,2,186,Andatrú,Andatrú,True,6,isl,19. Animiste
12,2,180,Nákvæmni,Nákvæmni,True,6,isl,13. Précisions
12,3,186,Andatrú,Andatrú,True,6,isl,19. Animiste
12,3,180,Nákvæmni,Nákvæmni,True,6,isl,13. Précisions
12,3,170,Útdráttur,Andatrú,False,6,isl,3. Litotes
12,3,190,Opinbert bréf,Opinbert bréf,True,6,isl,23. Lettre officielle
12,3,174,Draumur,Draumur,True,6,isl,7. Rêve
12,3,176,Orðabrengl,Andatrú,False,6,isl,9. Synchyses
13,1,182,Önnur huglægni,Aftur á bak,False,6,isl,15. Autre subjectivité
13,1,188,Distinguo,Orðabrengl,False,6,isl,21. Distinguo
13,1,180,Nákvæmni,Nákvæmni,True,6,isl,13. Précisions
13,1,176,Orðabrengl,Aftur á bak,False,6,isl,9. Synchyses
13,1,172,Aftur á bak,Aftur á bak,True,6,isl,5. Rétrograde
13,2,188,Distinguo,Orðabrengl,False,6,isl,21. Distinguo
13,2,182,Önnur huglægni,Aftur á bak,False,6,isl,15. Autre subjectivité
13,2,180,Nákvæmni,Nákvæmni,True,6,isl,13. Précisions
13,2,172,Aftur á bak,Aftur á bak,True,6,isl,5. Rétrograde
13,2,176,Orðabrengl,Aftur á bak,False,6,isl,9. Synchyses
13,3,180,Nákvæmni,Nákvæmni,True,6,isl,13. Précisions
13,3,182,Önnur huglægni,Aftur á bak,False,6,isl,15. Autre subjectivité
13,3,172,Aftur á bak,Aftur á bak,True,6,isl,5. Rétrograde
13,3,176,Orðabrengl,Aftur á bak,False,6,isl,9. Synchyses
13,3,188,Distinguo,Orðabrengl,False,6,isl,21. Distinguo
14,1,191,Kynningarbréf,Huglæga hliðin,False,6,isl,24. Prière d'insérer
14,1,186,Andatrú,Andatrú,True,6,isl,19. Animiste
14,1,176,Orðabrengl,Andatrú,False,6,isl,9. Synchyses
14,1,180,Nákvæmni,Nákvæmni,True,6,isl,13. Précisions
14,1,181,Huglæga hliðin,Huglæga hliðin,True,6,isl,14. Le côté subjectif
14,2,180,Nákvæmni,Nákvæmni,True,6,isl,13. Précisions
14,2,176,Orðabrengl,Andatrú,False,6,isl,9. Synchyses
14,2,181,Huglæga hliðin,Huglæga hliðin,True,6,isl,14. Le côté subjectif
14,2,191,Kynningarbréf,Huglæga hliðin,False,6,isl,24. Prière d'insérer
14,2,186,Andatrú,Andatrú,True,6,isl,19. Animiste
14,3,176,Orðabrengl,Andatrú,False,6,isl,9. Synchyses
14,3,180,Nákvæmni,Nákvæmni,True,6,isl,13. Précisions
14,3,186,Andatrú,Andatrú,True,6,isl,19. Animiste
14,3,181,Huglæga hliðin,Huglæga hliðin,True,6,isl,14. Le côté subjectif
14,3,191,Kynningarbréf,Andatrú,False,6,isl,24. Prière d'insérer
15,1,169,Í tvöföldum leik,Aftur á bak,False,6,isl,2. En partie double
15,1,183,Frásögn,Aftur á bak,False,6,isl,16. Récit
15,1,170,Útdráttur,Aftur á bak,False,6,isl,3. Litotes
15,1,172,Aftur á bak,Frásögn,False,6,isl,5. Rétrograde
15,1,188,Distinguo,Í tvöföldum leik,False,6,isl,21. Distinguo
15,1,171,Á líkindamáli,Á líkindamáli,True,6,isl,4. Métaphoriquement
15,2,169,Í tvöföldum leik,Aftur á bak,False,6,isl,2. En partie double
15,2,183,Frásögn,Aftur á bak,False,6,isl,16. Récit
15,2,171,Á líkindamáli,Distinguo,False,6,isl,4. Métaphoriquement
15,2,172,Aftur á bak,Frásögn,False,6,isl,5. Rétrograde
15,2,188,Distinguo,Í tvöföldum leik,False,6,isl,21. Distinguo
15,2,170,Útdráttur,Aftur á bak,False,6,isl,3. Litotes
15,3,188,Distinguo,Í tvöföldum leik,False,6,isl,21. Distinguo
15,3,171,Á líkindamáli,Á líkindamáli,True,6,isl,4. Métaphoriquement
15,3,169,Í tvöföldum leik,Aftur á bak,False,6,isl,2. En partie double
15,3,172,Aftur á bak,Frásögn,False,6,isl,5. Rétrograde
15,3,170,Útdráttur,Aftur á bak,False,6,isl,3. Litotes
15,3,183,Frásögn,Aftur á bak,False,6,isl,16. Récit
16,1,184,Orðatilbúningur,Orðatilbúningur,True,6,isl,17. Composition de mots
16,1,187,Anagramm,Orðatilbúningur,False,6,isl,20. Anagrammes
16,1,170,Útdráttur,Nákvæmni,False,6,isl,3. Litotes
16,1,180,Nákvæmni,Nákvæmni,True,6,isl,13. Précisions
16,1,182,Önnur huglægni,Nákvæmni,False,6,isl,15. Autre subjectivité
16,2,184,Orðatilbúningur,Orðatilbúningur,True,6,isl,17. Composition de mots
16,2,170,Útdráttur,Nákvæmni,False,6,isl,3. Litotes
16,2,182,Önnur huglægni,Nákvæmni,False,6,isl,15. Autre subjectivité
16,2,187,Anagramm,Orðatilbúningur,False,6,isl,20. Anagrammes
16,2,180,Nákvæmni,Nákvæmni,True,6,isl,13. Précisions
16,3,180,Nákvæmni,Nákvæmni,True,6,isl,13. Précisions
16,3,184,Orðatilbúningur,Orðatilbúningur,True,6,isl,17. Composition de mots
16,3,170,Útdráttur,Nákvæmni,False,6,isl,3. Litotes
16,3,182,Önnur huglægni,Nákvæmni,False,6,isl,15. Autre subjectivité
16,3,187,Anagramm,Orðatilbúningur,False,6,isl,20. Anagrammes
17,1,176,Orðabrengl,Á líkindamáli,False,6,isl,9. Synchyses
17,1,171,Á líkindamáli,Síbylja,False,6,isl,4. Métaphoriquement
17,1,188,Distinguo,Síbylja,False,6,isl,21. Distinguo
17,1,191,Kynningarbréf,Kynningarbréf,True,6,isl,24. Prière d'insérer
17,1,189,Síbylja,Orðabrengl,False,6,isl,22. Homéoptotes (1947) / Homéotéleutes (1976)
17,1,185,Neitanir,Síbylja,False,6,isl,18. Négativités
17,2,188,Distinguo,Síbylja,False,6,isl,21. Distinguo
17,2,191,Kynningarbréf,Kynningarbréf,True,6,isl,24. Prière d'insérer
17,2,171,Á líkindamáli,Síbylja,False,6,isl,4. Métaphoriquement
17,2,176,Orðabrengl,Á líkindamáli,False,6,isl,9. Synchyses
17,2,189,Síbylja,Orðabrengl,False,6,isl,22. Homéoptotes (1947) / Homéotéleutes (1976)
17,2,185,Neitanir,Síbylja,False,6,isl,18. Négativités
17,3,185,Neitanir,Síbylja,False,6,isl,18. Négativités
17,3,191,Kynningarbréf,Kynningarbréf,True,6,isl,24. Prière d'insérer
17,3,188,Distinguo,Síbylja,False,6,isl,21. Distinguo
17,3,176,Orðabrengl,Á líkindamáli,False,6,isl,9. Synchyses
17,3,171,Á líkindamáli,Síbylja,False,6,isl,4. Métaphoriquement
17,3,189,Síbylja,Orðabrengl,False,6,isl,22. Homéoptotes (1947) / Homéotéleutes (1976)
18,1,168,Minnispunktar,Með ólíkindum,False,6,isl,1. Notations
18,1,173,Með ólíkindum,Með ólíkindum,True,6,isl,6. Surprises
18,1,182,Önnur huglægni,Með ólíkindum,False,6,isl,15. Autre subjectivité
18,1,191,Kynningarbréf,Með ólíkindum,False,6,isl,24. Prière d'insérer
18,1,176,Orðabrengl,Með ólíkindum,False,6,isl,9. Synchyses
18,2,168,Minnispunktar,Með ólíkindum,False,6,isl,1. Notations
18,2,176,Orðabrengl,Með ólíkindum,False,6,isl,9. Synchyses
18,2,182,Önnur huglægni,Með ólíkindum,False,6,isl,15. Autre subjectivité
18,2,191,Kynningarbréf,Með ólíkindum,False,6,isl,24. Prière d'insérer
18,2,173,Með ólíkindum,Með ólíkindum,True,6,isl,6. Surprises
18,3,176,Orðabrengl,Með ólíkindum,False,6,isl,9. Synchyses
18,3,173,Með ólíkindum,Með ólíkindum,True,6,isl,6. Surprises
18,3,168,Minnispunktar,Með ólíkindum,False,6,isl,1. Notations
18,3,191,Kynningarbréf,Með ólíkindum,False,6,isl,24. Prière d'insérer
18,3,182,Önnur huglægni,Með ólíkindum,False,6,isl,15. Autre subjectivité
19,1,188,Distinguo,Orðatilbúningur,False,6,isl,21. Distinguo
19,1,177,Regnboginn,Distinguo,False,6,isl,10. L'arc-en-ciel
19,1,184,Orðatilbúningur,Orðatilbúningur,True,6,isl,17. Composition de mots
19,1,187,Anagramm,Distinguo,False,6,isl,20. Anagrammes
19,1,174,Draumur,Draumur,True,6,isl,7. Rêve
19,2,188,Distinguo,Orðatilbúningur,False,6,isl,21. Distinguo
19,2,177,Regnboginn,Distinguo,False,6,isl,10. L'arc-en-ciel
19,2,184,Orðatilbúningur,Orðatilbúningur,True,6,isl,17. Composition de mots
19,2,187,Anagramm,Distinguo,False,6,isl,20. Anagrammes
19,2,174,Draumur,Draumur,True,6,isl,7. Rêve
19,3,187,Anagramm,Distinguo,False,6,isl,20. Anagrammes
19,3,174,Draumur,Draumur,True,6,isl,7. Rêve
19,3,188,Distinguo,Orðatilbúningur,False,6,isl,21. Distinguo
19,3,177,Regnboginn,Distinguo,False,6,isl,10. L'arc-en-ciel
19,3,184,Orðatilbúningur,Orðatilbúningur,True,6,isl,17. Composition de mots
20,1,183,Frásögn,Minnispunktar,False,6,isl,16. Récit
20,1,178,Orðarall,Orðarall,True,6,isl,11. Logo-rallye
20,1,168,Minnispunktar,Frásögn,False,6,isl,1. Notations
20,1,187,Anagramm,Orðatilbúningur,False,6,isl,20. Anagrammes
20,1,184,Orðatilbúningur,Orðatilbúningur,True,6,isl,17. Composition de mots
20,2,183,Frásögn,Minnispunktar,False,6,isl,16. Récit
20,2,187,Anagramm,Orðatilbúningur,False,6,isl,20. Anagrammes
20,2,178,Orðarall,Orðarall,True,6,isl,11. Logo-rallye
20,2,168,Minnispunktar,Minnispunktar,True,6,isl,1. Notations
20,2,184,Orðatilbúningur,Orðatilbúningur,True,6,isl,17. Composition de mots
20,3,178,Orðarall,Orðarall,True,6,isl,11. Logo-rallye
20,3,184,Orðatilbúningur,Orðatilbúningur,True,6,isl,17. Composition de mots
20,3,187,Anagramm,Orðatilbúningur,False,6,isl,20. Anagrammes
20,3,168,Minnispunktar,Minnispunktar,True,6,isl,1. Notations
20,3,183,Frásögn,Minnispunktar,False,6,isl,16. Récit
