Experiment,Story Index,True Label,Predicted Label,Correct,Label Space Size
20,80,for ze Frrensh,for ze Frrensh,True,9
20,23,blurb,blurb,True,9
20,37,speaking personally,speaking personally,True,9
20,44,asides,asides,True,9
20,14,another subjectivity,another subjectivity,True,9
20,1,double entry,asides,False,9
20,34,apheresis,asides,False,9
20,31,passive,passive,True,9
20,35,apocope,apheresis,False,9
21,92,west indian,synchysis,False,9
21,21,omeoptotes,synchysis,False,9
21,83,medical,medical,True,9
21,85,gastronomical,synchysis,False,9
21,20,distinguo,synchysis,False,9
21,8,synchysis,synchysis,True,9
21,34,apheresis,synchysis,False,9
21,32,alexandrines,synchysis,False,9
21,68,epenthesis,synchysis,False,9
22,90,portrait,portrait,True,9
22,37,speaking personally,speaking personally,True,9
22,61,hellenisms,hellenisms,True,9
22,64,free verse,free verse,True,9
22,14,another subjectivity,portrait,False,9
22,3,metaphorically,metaphorically,True,9
22,41,cockney,cockney,True,9
22,39,you know,cockney,False,9
22,58,telegraphic,telegraphic,True,9
23,94,precious,olfactory,False,9
23,32,alexandrines,alexandrines,True,9
23,53,olfactory,olfactory,True,9
23,66,gallicisms,gallicisms,True,9
23,24,onomatopoeia,onomatopoeia,True,9
23,13,the subjective side,the subjective side,True,9
23,43,comedy,comedy,True,9
23,33,polyptotes,awkward,False,9
23,49,awkward,the subjective side,False,9
24,93,interjections,interjections,True,9
24,18,minimism,casual,False,9
24,55,tactile,tactile,True,9
24,78,more or less,casual,False,9
24,4,retrograde,casual,False,9
24,2,litotes,casual,False,9
24,28,past,casual,False,9
24,26,insistence,casual,False,9
24,50,casual,casual,True,9
25,91,mathematical,mathematical,True,9
25,54,gustatory,gustatory,True,9
25,81,spoonerisms,spoonerisms,True,9
25,87,futile,past,False,9
25,28,past,past,True,9
25,20,distinguo,spoonerisms,False,9
25,65,feminine,feminine,True,9
25,57,auditory,parts of speech,False,9
25,70,parts of speech,parts of speech,True,9
26,89,probabilist,probabilist,True,9
26,50,casual,casual,True,9
26,84,abusive,abusive,True,9
26,87,futile,casual,False,9
26,28,past,casual,False,9
26,3,metaphorically,metaphorically,True,9
26,67,prosthesis,casual,False,9
26,57,auditory,metaphorically,False,9
26,68,epenthesis,epenthesis,True,9
27,95,unexpected,unexpected,True,9
27,38,exclamations,exclamations,True,9
27,81,spoonerisms,unexpected,False,9
27,85,gastronomical,word-composition,False,9
27,16,word-composition,word-composition,True,9
27,7,prognostication,prognostication,True,9
27,54,gustatory,gustatory,True,9
27,41,cockney,cockney,True,9
27,74,rhyming slang,cockney,False,9
28,73,proper names,proper names,True,9
28,20,distinguo,proper names,False,9
28,39,you know,you know,True,9
28,53,olfactory,olfactory,True,9
28,9,the rainbow,proper names,False,9
28,6,dream,dream,True,9
28,32,alexandrines,alexandrines,True,9
28,27,ignorance,distinguo,False,9
28,38,exclamations,exclamations,True,9
29,76,antiphrasis,telegraphic,False,9
29,16,word-composition,word-composition,True,9
29,72,consequences,consequences,True,9
29,73,proper names,proper names,True,9
29,4,retrograde,word-composition,False,9
29,1,double entry,word-composition,False,9
29,27,ignorance,telegraphic,False,9
29,21,omeoptotes,word-composition,False,9
29,58,telegraphic,telegraphic,True,9
30,91,mathematical,mathematical,True,9
30,25,logical analysis,precision,False,9
30,66,gallicisms,for ze Frrensh,False,9
30,80,for ze Frrensh,for ze Frrensh,True,9
30,12,precision,mathematical,False,9
30,4,retrograde,asides,False,9
30,44,asides,asides,True,9
30,26,insistence,gallicisms,False,9
30,48,apostrophe,for ze Frrensh,False,9
31,87,futile,the subjective side,False,9
31,49,awkward,free verse,False,9
31,76,antiphrasis,free verse,False,9
31,86,zoological,onomatopoeia,False,9
31,24,onomatopoeia,onomatopoeia,True,9
31,13,the subjective side,the subjective side,True,9
31,64,free verse,free verse,True,9
31,55,tactile,tactile,True,9
31,74,rhyming slang,rhyming slang,True,9
32,79,opera English,opera English,True,9
32,36,syncope,cockney,False,9
32,64,free verse,free verse,True,9
32,65,feminine,free verse,False,9
32,20,distinguo,litotes,False,9
32,2,litotes,distinguo,False,9
32,41,cockney,cockney,True,9
32,37,speaking personally,cockney,False,9
32,51,biased,free verse,False,9
33,87,futile,comedy,False,9
33,27,ignorance,ignorance,True,9
33,54,gustatory,gustatory,True,9
33,73,proper names,proper names,True,9
33,25,logical analysis,comedy,False,9
33,17,negativities,logical analysis,False,9
33,41,cockney,cockney,True,9
33,34,apheresis,cockney,False,9
33,43,comedy,comedy,True,9
34,88,modern style,asides,False,9
34,30,reported speech,reported speech,True,9
34,69,paragoge,synchysis,False,9
34,71,metathesis,synchysis,False,9
34,12,precision,precision,True,9
34,8,synchysis,asides,False,9
34,48,apostrophe,synchysis,False,9
34,44,asides,asides,True,9
34,63,haiku,haiku,True,9
35,93,interjections,interjections,True,9
35,17,negativities,omeoptotes,False,9
35,42,cross-examination,cross-examination,True,9
35,69,paragoge,apheresis,False,9
35,10,word game,word game,True,9
35,5,surprises,surprises,True,9
35,27,ignorance,cross-examination,False,9
35,21,omeoptotes,word game,False,9
35,34,apheresis,surprises,False,9
36,78,more or less,dog latin,False,9
36,32,alexandrines,comedy,False,9
36,65,feminine,comedy,False,9
36,77,dog latin,comedy,False,9
36,30,reported speech,reported speech,True,9
36,14,another subjectivity,comedy,False,9
36,43,comedy,comedy,True,9
36,37,speaking personally,comedy,False,9
36,47,philosophic,philosophic,True,9
37,92,west indian,west indian,True,9
37,17,negativities,metathesis,False,9
37,71,metathesis,metathesis,True,9
37,75,back slang,back slang,True,9
37,13,the subjective side,the subjective side,True,9
37,5,surprises,cockney,False,9
37,52,sonnet,sonnet,True,9
37,41,cockney,back slang,False,9
37,63,haiku,haiku,True,9
38,79,opera English,opera English,True,9
38,16,word-composition,word-composition,True,9
38,74,rhyming slang,rhyming slang,True,9
38,76,antiphrasis,minimism,False,9
38,14,another subjectivity,comedy,False,9
38,9,the rainbow,minimism,False,9
38,43,comedy,comedy,True,9
38,18,minimism,minimism,True,9
38,48,apostrophe,apostrophe,True,9
39,73,proper names,proper names,True,9
39,28,past,speaking personally,False,9
39,69,paragoge,metathesis,False,9
39,71,metathesis,metathesis,True,9
39,14,another subjectivity,speaking personally,False,9
39,10,word game,proper names,False,9
39,37,speaking personally,speaking personally,True,9
39,34,apheresis,spectral,False,9
39,46,spectral,proper names,False,9
40,86,zoological,zoological,True,9
40,11,hesitation,the subjective side,False,9
40,58,telegraphic,telegraphic,True,9
40,79,opera English,opera English,True,9
40,5,surprises,the subjective side,False,9
40,1,double entry,double entry,True,9
40,35,apocope,telegraphic,False,9
40,13,the subjective side,the subjective side,True,9
40,37,speaking personally,the subjective side,False,9
41,76,antiphrasis,another subjectivity,False,9
41,20,distinguo,antiphrasis,False,9
41,53,olfactory,olfactory,True,9
41,57,auditory,onomatopoeia,False,9
41,14,another subjectivity,reported speech,False,9
41,5,surprises,reported speech,False,9
41,30,reported speech,reported speech,True,9
41,24,onomatopoeia,onomatopoeia,True,9
41,52,sonnet,reported speech,False,9
42,88,modern style,reported speech,False,9
42,21,omeoptotes,distinguo,False,9
42,55,tactile,tactile,True,9
42,70,parts of speech,parts of speech,True,9
42,20,distinguo,parts of speech,False,9
42,13,the subjective side,reported speech,False,9
42,37,speaking personally,the subjective side,False,9
42,30,reported speech,reported speech,True,9
42,48,apostrophe,apostrophe,True,9
43,92,west indian,metathesis,False,9
43,26,insistence,precision,False,9
43,71,metathesis,metathesis,True,9
43,84,abusive,abusive,True,9
43,12,precision,precision,True,9
43,5,surprises,surprises,True,9
43,40,noble,precision,False,9
43,32,alexandrines,alexandrines,True,9
43,62,reactionary,reactionary,True,9
44,93,interjections,interjections,True,9
44,37,speaking personally,speaking personally,True,9
44,57,auditory,metaphorically,False,9
44,77,dog latin,noble,False,9
44,3,metaphorically,metaphorically,True,9
44,1,double entry,casual,False,9
44,50,casual,casual,True,9
44,40,noble,metaphorically,False,9
44,51,biased,casual,False,9
45,80,for ze Frrensh,dog latin,False,9
45,27,ignorance,telegraphic,False,9
45,70,parts of speech,parts of speech,True,9
45,77,dog latin,dog latin,True,9
45,14,another subjectivity,another subjectivity,True,9
45,8,synchysis,synchysis,True,9
45,40,noble,another subjectivity,False,9
45,32,alexandrines,synchysis,False,9
45,58,telegraphic,telegraphic,True,9
46,89,probabilist,probabilist,True,9
46,33,polyptotes,hellenisms,False,9
46,70,parts of speech,parts of speech,True,9
46,85,gastronomical,hellenisms,False,9
46,26,insistence,parts of speech,False,9
46,23,blurb,blurb,True,9
46,45,parechesis,hellenisms,False,9
46,39,you know,you know,True,9
46,61,hellenisms,hellenisms,True,9
47,84,abusive,abusive,True,9
47,25,logical analysis,logical analysis,True,9
47,57,auditory,auditory,True,9
47,74,rhyming slang,rhyming slang,True,9
47,11,hesitation,hesitation,True,9
47,10,word game,word game,True,9
47,35,apocope,apocope,True,9
47,31,passive,logical analysis,False,9
47,46,spectral,logical analysis,False,9
48,83,medical,cockney,False,9
48,29,present,awkward,False,9
48,43,comedy,comedy,True,9
48,49,awkward,you know,False,9
48,23,blurb,blurb,True,9
48,5,surprises,comedy,False,9
48,40,noble,awkward,False,9
48,39,you know,you know,True,9
48,41,cockney,cockney,True,9
49,79,opera English,opera English,True,9
49,31,passive,passive,True,9
49,75,back slang,back slang,True,9
49,77,dog latin,precision,False,9
49,12,precision,precision,True,9
49,11,hesitation,hesitation,True,9
49,42,cross-examination,precision,False,9
49,38,exclamations,exclamations,True,9
49,70,parts of speech,parts of speech,True,9
50,94,precious,past,False,9
50,28,past,past,True,9
50,71,metathesis,metathesis,True,9
50,82,botanical,botanical,True,9
50,9,the rainbow,the rainbow,True,9
50,2,litotes,past,False,9
50,34,apheresis,metathesis,False,9
50,31,passive,past,False,9
50,51,biased,past,False,9
