Experiment,Story Index,True Label,Predicted Label,Correct,Label Space Size
14,60,O,O,True,14
14,9,the rainbow,synchysis,False,14
14,5,surprises,asides,False,14
14,28,past,surprises,False,14
14,77,dog latin,synchysis,False,14
15,50,casual,portrait,False,14
15,33,polyptotes,portrait,False,14
15,25,logical analysis,portrait,False,14
15,87,futile,portrait,False,14
15,20,distinguo,parechesis,False,14
15,94,precious,portrait,False,14
15,61,hellenisms,hellenisms,True,14
15,12,precision,precision,True,14
15,45,parechesis,polyptotes,False,14
15,73,proper names,proper names,True,14
15,21,omeoptotes,polyptotes,False,14
15,7,prognostication,prognostication,True,14
15,26,insistence,portrait,False,14
15,90,portrait,portrait,True,14
16,61,hellenisms,distinguo,False,14
16,52,sonnet,narrative,False,14
16,32,alexandrines,comedy,False,14
16,77,dog latin,narrative,False,14
16,20,distinguo,distinguo,True,14
16,88,modern style,comedy,False,14
16,68,epenthesis,epenthesis,True,14
16,15,narrative,narrative,True,14
16,56,visual,visual,True,14
16,73,proper names,narrative,False,14
16,22,official letter,official letter,True,14
16,1,double entry,narrative,False,14
16,43,comedy,comedy,True,14
16,86,zoological,zoological,True,14
17,66,gallicisms,gallicisms,True,14
17,49,awkward,telegraphic,False,14
17,39,you know,you know,True,14
17,85,gastronomical,gallicisms,False,14
17,19,anagrams,gallicisms,False,14
17,95,unexpected,gallicisms,False,14
17,72,consequences,telegraphic,False,14
17,10,word game,gallicisms,False,14
17,58,telegraphic,telegraphic,True,14
17,84,abusive,gallicisms,False,14
17,32,alexandrines,gallicisms,False,14
17,1,double entry,gallicisms,False,14
17,45,parechesis,gallicisms,False,14
17,89,probabilist,consequences,False,14
18,70,parts of speech,parts of speech,True,14
18,45,parechesis,parechesis,True,14
18,36,syncope,opera English,False,14
18,82,botanical,botanical,True,14
18,30,reported speech,reported speech,True,14
18,95,unexpected,surprises,False,14
18,76,antiphrasis,unexpected,False,14
18,17,negativities,parts of speech,False,14
18,62,reactionary,reactionary,True,14
18,79,opera English,opera English,True,14
18,35,apocope,syncope,False,14
18,5,surprises,surprises,True,14
18,42,cross-examination,cross-examination,True,14
18,87,futile,surprises,False,14
19,53,olfactory,olfactory,True,14
19,42,cross-examination,cross-examination,True,14
19,24,onomatopoeia,onomatopoeia,True,14
19,84,abusive,olfactory,False,14
19,16,word-composition,word-composition,True,14
19,92,west indian,west indian,True,14
19,77,dog latin,for ze Frrensh,False,14
19,10,word game,word-composition,False,14
19,49,awkward,you know,False,14
19,80,for ze Frrensh,for ze Frrensh,True,14
19,20,distinguo,word-composition,False,14
19,0,notation,portrait,False,14
19,39,you know,you know,True,14
19,90,portrait,word-composition,False,14
20,73,proper names,proper names,True,14
20,53,olfactory,olfactory,True,14
20,48,apostrophe,apostrophe,True,14
20,87,futile,portrait,False,14
20,28,past,portrait,False,14
20,91,mathematical,mathematical,True,14
20,82,botanical,botanical,True,14
20,5,surprises,portrait,False,14
20,57,auditory,auditory,True,14
20,85,gastronomical,portrait,False,14
20,30,reported speech,reported speech,True,14
20,4,retrograde,reported speech,False,14
20,51,biased,portrait,False,14
20,90,portrait,portrait,True,14
