Experiment,Story Index,True Label,Predicted Label,Correct,Label Space Size
13,46,spectral,spectral,True,6
13,31,passive,passive,True,6
13,53,olfactory,olfactory,True,6
13,22,official letter,official letter,True,6
13,51,biased,passive,False,6
13,86,zoological,zoological,True,6
14,71,metathesis,metathesis,True,6
14,47,philosophic,philosophic,True,6
14,90,portrait,portrait,True,6
14,11,hesitation,portrait,False,6
14,87,futile,portrait,False,6
14,95,unexpected,portrait,False,6
15,56,visual,visual,True,6
15,20,distinguo,gallicisms,False,6
15,67,prosthesis,gallicisms,False,6
15,13,the subjective side,gallicisms,False,6
15,66,gallicisms,gallicisms,True,6
15,85,gastronomical,gallicisms,False,6
16,50,casual,casual,True,6
16,47,philosophic,philosophic,True,6
16,63,haiku,haiku,True,6
16,3,metaphorically,metaphorically,True,6
16,61,hellenisms,hellenisms,True,6
16,94,precious,hellenisms,False,6
17,75,back slang,back slang,True,6
17,39,you know,you know,True,6
17,79,opera English,opera English,True,6
17,5,surprises,surprises,True,6
17,76,antiphrasis,surprises,False,6
17,91,mathematical,mathematical,True,6
18,29,present,casual,False,6
18,21,omeoptotes,omeoptotes,True,6
18,65,feminine,casual,False,6
18,1,double entry,double entry,True,6
18,50,casual,double entry,False,6
18,83,medical,omeoptotes,False,6
19,51,biased,gallicisms,False,6
19,29,present,logical analysis,False,6
19,70,parts of speech,parts of speech,True,6
19,25,logical analysis,logical analysis,True,6
19,66,gallicisms,gallicisms,True,6
19,71,metathesis,metathesis,True,6
20,45,parechesis,parechesis,True,6
20,44,asides,asides,True,6
20,74,rhyming slang,rhyming slang,True,6
20,34,apheresis,telegraphic,False,6
20,58,telegraphic,telegraphic,True,6
20,85,gastronomical,gastronomical,True,6
21,71,metathesis,metathesis,True,6
21,49,awkward,metathesis,False,6
21,94,precious,metathesis,False,6
21,0,notation,metathesis,False,6
21,78,more or less,metathesis,False,6
21,95,unexpected,unexpected,True,6
22,54,gustatory,gustatory,True,6
22,26,insistence,gallicisms,False,6
22,67,prosthesis,gallicisms,False,6
22,16,word-composition,gallicisms,False,6
22,66,gallicisms,gallicisms,True,6
22,72,consequences,gallicisms,False,6
23,46,spectral,spectral,True,6
23,25,logical analysis,logical analysis,True,6
23,71,metathesis,metathesis,True,6
23,7,prognostication,prognostication,True,6
23,62,reactionary,reactionary,True,6
23,73,proper names,proper names,True,6
24,52,sonnet,asides,False,6
24,45,parechesis,parechesis,True,6
24,63,haiku,haiku,True,6
24,44,asides,asides,True,6
24,53,olfactory,olfactory,True,6
24,65,feminine,asides,False,6
25,69,paragoge,parts of speech,False,6
25,42,cross-examination,cross-examination,True,6
25,79,opera English,opera English,True,6
25,0,notation,parts of speech,False,6
25,70,parts of speech,parts of speech,True,6
25,80,for ze Frrensh,for ze Frrensh,True,6
26,29,present,metaphorically,False,6
26,22,official letter,official letter,True,6
26,77,dog latin,metaphorically,False,6
26,3,metaphorically,metaphorically,True,6
26,58,telegraphic,telegraphic,True,6
26,82,botanical,botanical,True,6
27,23,blurb,blurb,True,6
27,11,hesitation,hesitation,True,6
27,71,metathesis,metathesis,True,6
27,4,retrograde,hesitation,False,6
27,32,alexandrines,alexandrines,True,6
27,75,back slang,metathesis,False,6
28,9,the rainbow,the rainbow,True,6
28,2,litotes,double entry,False,6
28,57,auditory,auditory,True,6
28,1,double entry,double entry,True,6
28,10,word game,double entry,False,6
28,87,futile,double entry,False,6
29,31,passive,another subjectivity,False,6
29,23,blurb,blurb,True,6
29,35,apocope,apheresis,False,6
29,14,another subjectivity,another subjectivity,True,6
29,34,apheresis,apheresis,True,6
29,80,for ze Frrensh,for ze Frrensh,True,6
30,21,omeoptotes,alexandrines,False,6
30,20,distinguo,distinguo,True,6
30,37,speaking personally,asides,False,6
30,8,synchysis,asides,False,6
30,32,alexandrines,synchysis,False,6
30,44,asides,asides,True,6
31,68,epenthesis,epenthesis,True,6
31,34,apheresis,epenthesis,False,6
31,85,gastronomical,gastronomical,True,6
31,21,omeoptotes,epenthesis,False,6
31,83,medical,medical,True,6
31,92,west indian,west indian,True,6
32,58,telegraphic,telegraphic,True,6
32,41,cockney,cockney,True,6
32,64,free verse,free verse,True,6
32,37,speaking personally,cockney,False,6
32,61,hellenisms,hellenisms,True,6
32,90,portrait,portrait,True,6
33,39,you know,you know,True,6
33,14,another subjectivity,awkward,False,6
33,49,awkward,awkward,True,6
33,3,metaphorically,metaphorically,True,6
33,43,comedy,comedy,True,6
33,53,olfactory,olfactory,True,6
34,32,alexandrines,gallicisms,False,6
34,24,onomatopoeia,onomatopoeia,True,6
34,66,gallicisms,gallicisms,True,6
34,13,the subjective side,gallicisms,False,6
34,33,polyptotes,gallicisms,False,6
34,94,precious,gallicisms,False,6
35,28,past,casual,False,6
35,26,insistence,past,False,6
35,55,tactile,tactile,True,6
35,2,litotes,casual,False,6
35,50,casual,casual,True,6
35,78,more or less,casual,False,6
36,20,distinguo,distinguo,True,6
36,18,minimism,distinguo,False,6
36,91,mathematical,mathematical,True,6
36,4,retrograde,minimism,False,6
36,57,auditory,auditory,True,6
36,93,interjections,interjections,True,6
37,65,feminine,past,False,6
37,54,gustatory,gustatory,True,6
37,81,spoonerisms,spoonerisms,True,6
37,28,past,past,True,6
37,70,parts of speech,parts of speech,True,6
37,87,futile,past,False,6
38,67,prosthesis,past,False,6
38,57,auditory,epenthesis,False,6
38,84,abusive,abusive,True,6
38,28,past,past,True,6
38,68,epenthesis,epenthesis,True,6
38,89,probabilist,probabilist,True,6
39,50,casual,casual,True,6
39,41,cockney,cockney,True,6
39,85,gastronomical,metaphorically,False,6
39,3,metaphorically,metaphorically,True,6
39,74,rhyming slang,cockney,False,6
39,87,futile,metaphorically,False,6
40,38,exclamations,exclamations,True,6
40,16,word-composition,spoonerisms,False,6
40,81,spoonerisms,spoonerisms,True,6
40,7,prognostication,prognostication,True,6
40,54,gustatory,gustatory,True,6
40,95,unexpected,spoonerisms,False,6
41,20,distinguo,distinguo,True,6
41,9,the rainbow,the rainbow,True,6
41,38,exclamations,exclamations,True,6
41,6,dream,dream,True,6
41,27,ignorance,you know,False,6
41,39,you know,you know,True,6
42,32,alexandrines,alexandrines,True,6
42,16,word-composition,word-composition,True,6
42,72,consequences,consequences,True,6
42,1,double entry,proper names,False,6
42,53,olfactory,olfactory,True,6
42,73,proper names,proper names,True,6
43,27,ignorance,ignorance,True,6
43,21,omeoptotes,telegraphic,False,6
43,73,proper names,proper names,True,6
43,4,retrograde,telegraphic,False,6
43,58,telegraphic,telegraphic,True,6
43,76,antiphrasis,telegraphic,False,6
44,48,apostrophe,for ze Frrensh,False,6
44,25,logical analysis,logical analysis,True,6
44,80,for ze Frrensh,for ze Frrensh,True,6
44,4,retrograde,gallicisms,False,6
44,66,gallicisms,for ze Frrensh,False,6
44,91,mathematical,mathematical,True,6
45,44,asides,asides,True,6
45,26,insistence,asides,False,6
45,74,rhyming slang,rhyming slang,True,6
45,12,precision,precision,True,6
45,55,tactile,tactile,True,6
45,87,futile,tactile,False,6
46,49,awkward,free verse,False,6
46,24,onomatopoeia,onomatopoeia,True,6
46,76,antiphrasis,the subjective side,False,6
46,13,the subjective side,the subjective side,True,6
46,64,free verse,free verse,True,6
46,86,zoological,zoological,True,6
47,41,cockney,cockney,True,6
47,37,speaking personally,cockney,False,6
47,65,feminine,cockney,False,6
47,2,litotes,speaking personally,False,6
47,64,free verse,free verse,True,6
47,79,opera English,opera English,True,6
48,25,logical analysis,syncope,False,6
48,20,distinguo,distinguo,True,6
48,41,cockney,cockney,True,6
48,2,litotes,distinguo,False,6
48,36,syncope,cockney,False,6
48,51,biased,distinguo,False,6
49,34,apheresis,comedy,False,6
49,27,ignorance,ignorance,True,6
49,54,gustatory,gustatory,True,6
49,17,negativities,proper names,False,6
49,43,comedy,comedy,True,6
49,73,proper names,proper names,True,6
50,48,apostrophe,apostrophe,True,6
50,44,asides,modern style,False,6
50,87,futile,modern style,False,6
50,12,precision,precision,True,6
50,71,metathesis,metathesis,True,6
50,88,modern style,modern style,True,6
