Experiment,Story Index,True Label,Predicted Label,Correct,Label Space Size
10,91,mathematical,mathematical,True,12
10,57,auditory,auditory,True,12
10,87,futile,reported speech,False,12
10,35,apocope,reported speech,False,12
10,75,back slang,back slang,True,12
10,30,reported speech,reported speech,True,12
10,68,epenthesis,back slang,False,12
10,76,antiphrasis,free verse,False,12
10,53,olfactory,olfactory,True,12
10,27,ignorance,reported speech,False,12
10,64,free verse,free verse,True,12
11,76,antiphrasis,portrait,False,12
11,90,portrait,portrait,True,12
11,45,parechesis,parechesis,True,12
11,85,gastronomical,parechesis,False,12
11,41,cockney,cockney,True,12
11,81,spoonerisms,portrait,False,12
11,14,another subjectivity,portrait,False,12
11,79,opera English,opera English,True,12
11,83,medical,portrait,False,12
11,42,cross-examination,portrait,False,12
11,10,word game,portrait,False,12
11,63,haiku,haiku,True,12
12,34,apheresis,past,False,12
12,94,precious,philosophic,False,12
12,28,past,another subjectivity,False,12
12,91,mathematical,mathematical,True,12
12,21,omeoptotes,onomatopoeia,False,12
12,47,philosophic,philosophic,True,12
12,14,another subjectivity,cross-examination,False,12
12,42,cross-examination,cross-examination,True,12
12,54,gustatory,gustatory,True,12
12,24,onomatopoeia,onomatopoeia,True,12
12,2,litotes,past,False,12
12,31,passive,passive,True,12
13,69,paragoge,portrait,False,12
13,90,portrait,portrait,True,12
13,18,minimism,portrait,False,12
13,88,modern style,portrait,False,12
13,9,the rainbow,portrait,False,12
13,78,more or less,modern style,False,12
13,7,prognostication,prognostication,True,12
13,74,rhyming slang,rhyming slang,True,12
13,82,botanical,botanical,True,12
13,12,precision,precision,True,12
13,5,surprises,portrait,False,12
13,28,past,portrait,False,12
14,24,onomatopoeia,onomatopoeia,True,12
14,82,botanical,botanical,True,12
14,14,another subjectivity,casual,False,12
14,78,more or less,casual,False,12
14,4,retrograde,narrative,False,12
14,50,casual,casual,True,12
14,3,metaphorically,metaphorically,True,12
14,47,philosophic,philosophic,True,12
14,74,rhyming slang,rhyming slang,True,12
14,11,hesitation,narrative,False,12
14,2,litotes,narrative,False,12
14,15,narrative,casual,False,12
15,54,gustatory,gustatory,True,12
15,94,precious,narrative,False,12
15,24,onomatopoeia,onomatopoeia,True,12
15,92,west indian,west indian,True,12
15,15,narrative,narrative,True,12
15,70,parts of speech,parts of speech,True,12
15,7,prognostication,narrative,False,12
15,62,reactionary,narrative,False,12
15,87,futile,narrative,False,12
15,23,blurb,blurb,True,12
15,2,litotes,narrative,False,12
15,26,insistence,narrative,False,12
16,33,polyptotes,synchysis,False,12
16,83,medical,precision,False,12
16,23,blurb,blurb,True,12
16,80,for ze Frrensh,precision,False,12
16,9,the rainbow,precision,False,12
16,44,asides,synchysis,False,12
16,8,synchysis,synchysis,True,12
16,38,exclamations,asides,False,12
16,55,tactile,tactile,True,12
16,12,precision,precision,True,12
16,7,prognostication,past,False,12
16,28,past,precision,False,12
17,60,O,O,True,12
17,94,precious,portrait,False,12
17,45,parechesis,dog latin,False,12
17,90,portrait,portrait,True,12
17,25,logical analysis,portrait,False,12
17,65,feminine,portrait,False,12
17,12,precision,precision,True,12
17,61,hellenisms,hellenisms,True,12
17,77,dog latin,portrait,False,12
17,33,polyptotes,dog latin,False,12
17,5,surprises,casual,False,12
17,50,casual,casual,True,12
18,43,comedy,comedy,True,12
18,90,portrait,narrative,False,12
18,26,insistence,portrait,False,12
18,87,futile,portrait,False,12
18,20,distinguo,portrait,False,12
18,73,proper names,proper names,True,12
18,15,narrative,portrait,False,12
18,68,epenthesis,epenthesis,True,12
18,77,dog latin,narrative,False,12
18,21,omeoptotes,epenthesis,False,12
18,7,prognostication,narrative,False,12
18,32,alexandrines,narrative,False,12
19,61,hellenisms,hellenisms,True,12
19,88,modern style,gallicisms,False,12
19,52,sonnet,modern style,False,12
19,86,zoological,zoological,True,12
19,39,you know,you know,True,12
19,73,proper names,proper names,True,12
19,22,official letter,official letter,True,12
19,66,gallicisms,gallicisms,True,12
19,84,abusive,abusive,True,12
19,45,parechesis,hellenisms,False,12
19,1,double entry,gallicisms,False,12
19,56,visual,visual,True,12
20,49,awkward,telegraphic,False,12
20,95,unexpected,surprises,False,12
20,32,alexandrines,alexandrines,True,12
20,89,probabilist,surprises,False,12
20,10,word game,surprises,False,12
20,72,consequences,surprises,False,12
20,5,surprises,surprises,True,12
20,58,telegraphic,telegraphic,True,12
20,85,gastronomical,word game,False,12
20,19,anagrams,anagrams,True,12
20,1,double entry,telegraphic,False,12
20,42,cross-examination,surprises,False,12
