Experiment,Story Index,True Label,Predicted Label,Correct,Label Space Size
7,70,parts of speech,parts of speech,True,13
7,74,rhyming slang,rhyming slang,True,13
7,36,syncope,metathesis,False,13
7,11,hesitation,hesitation,True,13
7,49,awkward,hesitation,False,13
7,78,more or less,parts of speech,False,13
8,24,onomatopoeia,onomatopoeia,True,13
8,85,gastronomical,hellenisms,False,13
8,19,anagrams,synchysis,False,13
8,79,opera English,opera English,True,13
8,11,hesitation,synchysis,False,13
8,37,speaking personally,speaking personally,True,13
8,8,synchysis,synchysis,True,13
8,33,polyptotes,synchysis,False,13
8,61,hellenisms,hellenisms,True,13
8,16,word-composition,synchysis,False,13
8,4,retrograde,synchysis,False,13
8,23,blurb,blurb,True,13
8,87,futile,synchysis,False,13
9,67,prosthesis,portrait,False,13
9,90,portrait,portrait,True,13
9,35,apocope,portrait,False,13
9,88,modern style,portrait,False,13
9,27,ignorance,reported speech,False,13
9,70,parts of speech,parts of speech,True,13
9,10,word game,portrait,False,13
9,68,epenthesis,retrograde,False,13
9,87,futile,portrait,False,13
9,30,reported speech,reported speech,True,13
9,4,retrograde,reported speech,False,13
9,50,casual,portrait,False,13
9,91,mathematical,mathematical,True,13
10,64,free verse,free verse,True,13
10,85,gastronomical,gastronomical,True,13
10,53,olfactory,olfactory,True,13
10,83,medical,medical,True,13
10,41,cockney,Cockney,False,13
10,76,antiphrasis,portrait,False,13
10,35,apocope,portrait,False,13
10,75,back slang,cockney,False,13
10,79,opera English,opera English,True,13
10,45,parechesis,cockney,False,13
10,10,word game,portrait,False,13
10,57,auditory,auditory,True,13
10,90,portrait,portrait,True,13
11,42,cross-examination,cross-examination,True,13
11,91,mathematical,mathematical,True,13
11,31,passive,past,False,13
11,81,spoonerisms,past,False,13
11,24,onomatopoeia,onomatopoeia,True,13
11,63,haiku,haiku,True,13
11,14,another subjectivity,another subjectivity,True,13
11,47,philosophic,philosophic,True,13
11,76,antiphrasis,another subjectivity,False,13
11,28,past,past,True,13
11,2,litotes,past,False,13
11,34,apheresis,past,False,13
11,94,precious,past,False,13
12,42,cross-examination,portrait,False,13
12,82,botanical,botanical,True,13
12,21,omeoptotes,omeoptotes,True,13
12,78,more or less,minimism,False,13
12,12,precision,precision,True,13
12,69,paragoge,precision,False,13
12,7,prognostication,prognostication,True,13
12,54,gustatory,gustatory,True,13
12,74,rhyming slang,rhyming slang,True,13
12,18,minimism,portrait,False,13
12,5,surprises,surprises,True,13
12,28,past,portrait,False,13
12,90,portrait,portrait,True,13
13,24,onomatopoeia,onomatopoeia,True,13
13,82,botanical,botanical,True,13
13,14,another subjectivity,narrative,False,13
13,78,more or less,casual,False,13
13,9,the rainbow,botanical,False,13
13,50,casual,casual,True,13
13,4,retrograde,narrative,False,13
13,47,philosophic,philosophic,True,13
13,74,rhyming slang,rhyming slang,True,13
13,11,hesitation,hesitation,True,13
13,3,metaphorically,metaphorically,True,13
13,15,narrative,casual,False,13
13,88,modern style,casual,False,13
14,54,gustatory,gustatory,True,13
14,92,west indian,west indian,True,13
14,24,onomatopoeia,onomatopoeia,True,13
14,87,futile,narrative,False,13
14,15,narrative,more or less,False,13
14,70,parts of speech,parts of speech,True,13
14,7,prognostication,narrative,False,13
14,62,reactionary,narrative,False,13
14,78,more or less,west indian,False,13
14,23,blurb,blurb,True,13
14,2,litotes,narrative,False,13
14,26,insistence,narrative,False,13
14,94,precious,narrative,False,13
15,33,polyptotes,synchysis,False,13
15,80,for ze Frrensh,for ze Frrensh,True,13
15,23,blurb,blurb,True,13
15,65,feminine,synchysis,False,13
15,9,the rainbow,synchysis,False,13
15,44,asides,synchysis,False,13
15,8,synchysis,synchysis,True,13
15,38,exclamations,exclamations,True,13
15,55,tactile,tactile,True,13
15,12,precision,precision,True,13
15,7,prognostication,past,False,13
15,28,past,precision,False,13
15,83,medical,medical,True,13
16,50,casual,casual,True,13
16,90,portrait,portrait,True,13
16,33,polyptotes,dog latin,False,13
16,77,dog latin,proper names,False,13
16,21,omeoptotes,parechesis,False,13
16,61,hellenisms,hellenisms,True,13
16,12,precision,precision,True,13
16,60,O,portrait,False,13
16,73,proper names,proper names,True,13
16,25,logical analysis,precision,False,13
16,5,surprises,casual,False,13
16,45,parechesis,dog latin,False,13
16,94,precious,portrait,False,13
17,43,comedy,comedy,True,13
17,87,futile,comedy,False,13
17,26,insistence,narrative,False,13
17,86,zoological,zoological,True,13
17,20,distinguo,narrative,False,13
17,68,epenthesis,epenthesis,True,13
17,15,narrative,portrait,False,13
17,56,visual,portrait,False,13
17,77,dog latin,narrative,False,13
17,22,official letter,official letter,True,13
17,7,prognostication,narrative,False,13
17,32,alexandrines,comedy,False,13
17,90,portrait,zoological,False,13
18,52,sonnet,modern style,False,13
18,85,gastronomical,gallicisms,False,13
18,45,parechesis,gallicisms,False,13
18,84,abusive,gallicisms,False,13
18,32,alexandrines,gallicisms,False,13
18,66,gallicisms,gallicisms,True,13
18,19,anagrams,hellenisms,False,13
18,61,hellenisms,hellenisms,True,13
18,73,proper names,proper names,True,13
18,39,you know,you know,True,13
18,1,double entry,gallicisms,False,13
18,49,awkward,modern style,False,13
18,88,modern style,gallicisms,False,13
19,42,cross-examination,surprises,False,13
19,89,probabilist,unexpected,False,13
19,30,reported speech,reported speech,True,13
19,72,consequences,consequences,True,13
19,10,word game,word game,True,13
19,62,reactionary,reactionary,True,13
19,5,surprises,surprises,True,13
19,58,telegraphic,telegraphic,True,13
19,70,parts of speech,parts of speech,True,13
19,17,negativities,double entry,False,13
19,1,double entry,telegraphic,False,13
19,35,apocope,telegraphic,False,13
19,95,unexpected,surprises,False,13
20,76,antiphrasis,awkward,False,13
20,87,futile,awkward,False,13
20,49,awkward,futile,False,13
20,84,abusive,olfactory,False,13
20,39,you know,for ze Frrensh,False,13
20,80,for ze Frrensh,for ze Frrensh,True,13
20,36,syncope,opera English,False,13
20,79,opera English,opera English,True,13
20,82,botanical,botanical,True,13
20,45,parechesis,parechesis,True,13
20,16,word-composition,parechesis,False,13
20,53,olfactory,olfactory,True,13
20,92,west indian,for ze Frrensh,False,13
