Experiment,Story Index,True Label,Predicted Label,Correct,Label Space Size
14,5,surprises,portrait,False,11
14,42,cross-examination,portrait,False,11
15,24,onomatopoeia,onomatopoeia,True,11
15,82,botanical,botanical,True,11
15,11,hesitation,hesitation,True,11
15,88,modern style,casual,False,11
15,50,casual,casual,True,11
15,9,the rainbow,modern style,False,11
15,74,rhyming slang,rhyming slang,True,11
15,78,more or less,casual,False,11
15,15,narrative,narrative,True,11
15,3,metaphorically,metaphorically,True,11
15,47,philosophic,philosophic,True,11
16,23,blurb,blurb,True,11
16,92,west indian,west indian,True,11
16,14,another subjectivity,reactionary,False,11
16,94,precious,narrative,False,11
16,26,insistence,narrative,False,11
16,4,retrograde,narrative,False,11
16,62,reactionary,reactionary,True,11
16,78,more or less,onomatopoeia,False,11
16,15,narrative,more or less,False,11
16,2,litotes,narrative,False,11
16,24,onomatopoeia,onomatopoeia,True,11
17,12,precision,precision,True,11
17,80,for ze Frrensh,for ze Frrensh,True,11
17,8,synchysis,synchysis,True,11
17,87,futile,synchysis,False,11
17,33,polyptotes,synchysis,False,11
17,7,prognostication,prognostication,True,11
17,54,gustatory,gustatory,True,11
17,70,parts of speech,parts of speech,True,11
17,9,the rainbow,synchysis,False,11
17,2,litotes,precision,False,11
17,28,past,precision,False,11
18,38,exclamations,exclamations,True,11
18,77,dog latin,precision,False,11
18,12,precision,precision,True,11
18,83,medical,medical,True,11
18,55,tactile,tactile,True,11
18,7,prognostication,prognostication,True,11
18,60,O,O,True,11
18,65,feminine,feminine,True,11
18,23,blurb,blurb,True,11
18,5,surprises,asides,False,11
18,44,asides,asides,True,11
19,45,parechesis,polyptotes,False,11
19,90,portrait,portrait,True,11
19,26,insistence,portrait,False,11
19,94,precious,portrait,False,11
19,61,hellenisms,hellenisms,True,11
19,25,logical analysis,portrait,False,11
19,73,proper names,proper names,True,11
19,87,futile,portrait,False,11
19,33,polyptotes,hellenisms,False,11
19,21,omeoptotes,parechesis,False,11
19,50,casual,casual,True,11
20,32,alexandrines,comedy,False,11
20,86,zoological,comedy,False,11
20,20,distinguo,distinguo,True,11
20,87,futile,comedy,False,11
20,56,visual,visual,True,11
20,15,narrative,comedy,False,11
20,68,epenthesis,epenthesis,True,11
20,77,dog latin,comedy,False,11
20,22,official letter,official letter,True,11
20,7,prognostication,prognostication,True,11
20,43,comedy,comedy,True,11
