Experiment,Story Index,True Label,Predicted Label,Correct,Label Space Size
9,45,parechesis,apocope,False,14
9,27,ignorance,ignorance,True,14
10,63,haiku,haiku,True,14
10,41,cockney,cockney,True,14
10,31,passive,passive,True,14
10,81,spoonerisms,apheresis,False,14
10,14,another subjectivity,litotes,False,14
10,94,precious,precious,True,14
10,76,antiphrasis,onomatopoeia,False,14
10,10,word game,antiphrasis,False,14
10,42,cross-examination,cross-examination,True,14
10,79,opera English,opera English,True,14
10,24,onomatopoeia,spoonerisms,False,14
11,54,gustatory,gustatory,True,14
11,42,cross-examination,cross-examination,True,14
11,21,omeoptotes,rhyming slang,False,14
11,78,more or less,omeoptotes,False,14
11,12,precision,precision,True,14
11,90,portrait,botanical,False,14
11,69,paragoge,paragoge,True,14
11,7,prognostication,minimism,False,14
11,47,philosophic,philosophic,True,14
11,74,rhyming slang,surprises,False,14
11,18,minimism,portrait,False,14
11,5,surprises,more,False,14
12,47,philosophic,philosophic,True,14
12,15,narrative,narrative,True,14
12,11,hesitation,more or less,False,14
12,78,more or less,onomatopoeia,False,14
12,4,retrograde,casual,False,14
12,88,modern style,hesitations,False,14
12,50,casual,retrograde,False,14
12,3,metaphorically,metaphorically,True,14
12,24,onomatopoeia,rhyming slang,False,14
12,74,rhyming slang,litotes,False,14
12,9,the rainbow,botanical,False,14
12,2,litotes,12:,False,14
13,62,reactionary,west indian;,False,14
14,44,asides,asides,True,14
14,33,polyptotes,dog latin,False,14
14,23,blurb,blurb,True,14
14,65,feminine,feminine,True,14
14,8,synchysis,synchysis,True,14
14,83,medical,medical,True,14
14,55,tactile,tactile,True,14
14,7,prognostication,past,False,14
14,38,exclamations,exclamations,True,14
14,60,O,O,True,14
14,9,the rainbow,surprises,False,14
14,5,surprises,prognostication,False,14
14,28,past,poly,False,14
15,50,casual,casual,True,14
15,33,polyptotes,parechesis,False,14
15,25,logical analysis,precision,False,14
15,87,futile,portrait,False,14
15,20,distinguo,polyptotes,False,14
15,94,precious,prognostication,False,14
15,61,hellenisms,futile,False,14
15,12,precision,logical analysis,False,14
15,45,parechesis,insistance,False,14
15,73,proper names,proper names,True,14
15,21,omeoptotes,distinguo,False,14
15,7,prognostication,omeopt,False,14
16,61,hellenisms,dog latin,False,14
16,52,sonnet,alexandrines,False,14
16,32,alexandrines,epenthesis,False,14
16,77,dog latin,proper names,False,14
16,20,distinguo,visual,False,14
16,88,modern style,modern style,True,14
16,68,epenthesis,zoological,False,14
16,15,narrative,official letter,False,14
16,56,visual,double entry,False,14
16,73,proper names,hellenisms,False,14
16,22,official letter,narrative,False,14
16,1,double entry,disting,False,14
17,66,gallicisms,awkward;,False,14
18,70,parts of speech,futile,False,14
19,53,olfactory,olfactory,True,14
19,42,cross-examination,cross-examination,True,14
19,24,onomatopoeia,onomatopoeia,True,14
19,84,abusive,abusive,True,14
19,16,word-composition,dog latin,False,14
19,92,west indian,west indian,True,14
19,77,dog latin,for ze Frrensh,False,14
19,10,word game,word game,True,14
19,49,awkward,distinguo,False,14
19,80,for ze Frrensh,you know,False,14
19,20,distinguo,word,False,14
20,73,proper names,proper names,True,14
20,53,olfactory,olfactory,True,14
20,48,apostrophe,apostrophe,True,14
20,87,futile,biased,False,14
20,28,past,reported speech,False,14
20,91,mathematical,mathematical,True,14
20,82,botanical,botanical,True,14
20,5,surprises,surprises,True,14
20,57,auditory,auditory,True,14
20,85,gastronomical,gastronomical,True,14
20,30,reported speech,retrograde,False,14
20,4,retrograde,futile,False,14
20,51,biased,portrait,False,14
20,90,portrait,UNASSIGNED,False,14
