Experiment,Story Index,True Label,Predicted Label,Correct,Label Space Size
35,62,reactionary,reactionary,True,4
35,54,gustatory,gustatory,True,4
35,7,prognostication,prognostication,True,4
35,46,spectral,spectral,True,4
36,73,proper names,proper names,True,4
36,71,metathesis,metathesis,True,4
36,25,logical analysis,logical analysis,True,4
36,65,feminine,feminine,True,4
37,63,haiku,haiku,True,4
37,53,olfactory,olfactory,True,4
37,45,parechesis,parechesis,True,4
37,52,sonnet,sonnet,True,4
38,70,parts of speech,parts of speech,True,4
38,69,paragoge,notation,False,4
38,0,notation,asides,False,4
38,44,asides,paragoge,False,4
39,80,for ze Frrensh,telegraphic,False,4
40,82,botanical,botanical,True,4
40,77,dog latin,dog latin,True,4
40,3,metaphorically,metaphorically,True,4
40,29,present,present,True,4
41,75,back slang,back slang,True,4
41,71,metathesis,metathesis,True,4
41,22,official letter,official letter,True,4
41,23,blurb,blurb,True,4
42,71,metathesis,metathesis,True,4
42,32,alexandrines,alexandrines,True,4
42,4,retrograde,hesitation,False,4
42,11,hesitation,retrograde,False,4
43,87,futile,the rainbow,False,4
43,10,word game,futile,False,4
43,2,litotes,litotes,True,4
43,9,the rainbow,word game,False,4
44,57,auditory,auditory,True,4
44,35,apocope,apocope,True,4
44,1,double entry,passive,False,4
44,31,passive,double entry,False,4
45,80,for ze Frrensh,for ze Frrensh,True,4
45,34,apheresis,apheresis,True,4
45,14,another subjectivity,another subjectivity,True,4
45,23,blurb,blurb,True,4
46,44,asides,asides,True,4
46,37,speaking personally,speaking personally,True,4
46,8,synchysis,synchysis,True,4
46,21,omeoptotes,omeoptotes,True,4
47,68,epenthesis,epenthesis,True,4
47,32,alexandrines,alexandrines,True,4
47,20,distinguo,distinguo,True,4
47,21,omeoptotes,omeoptotes,True,4
48,92,west indian,west indian,True,4
48,85,gastronomical,gastronomical,True,4
48,34,apheresis,apheresis,True,4
48,83,medical,medical,True,4
49,90,portrait,portrait,True,4
49,58,telegraphic,telegraphic,True,4
49,37,speaking personally,speaking personally,True,4
49,41,cockney,cockney,True,4
50,64,free verse,metaphorically,False,4
50,61,hellenisms,hellenisms,True,4
50,3,metaphorically,free verse,False,4
50,14,another subjectivity,another subjectivity,True,4
