Experiment,Story Index,True Label,Predicted Label,Correct,Label Space Size
13,90,portrait,botanical,False,12
13,18,minimism,portrait,False,12
13,88,modern style,modern style,True,12
13,9,the rainbow,the rainbow,True,12
13,78,more or less,rhyming slang,False,12
13,7,prognostication,precision,False,12
13,74,rhyming slang,paragoge,False,12
13,82,botanical,prognostication,False,12
13,12,precision,more or less,False,12
13,5,surprises,surprises,True,12
13,28,past,past,True,12
14,24,onomatopoeia,onomatopoeia,True,12
14,82,botanical,botanical,True,12
14,14,another subjectivity,casual,False,12
14,78,more or less,retrograde,False,12
14,4,retrograde,narrative,False,12
14,50,casual,hesitation,False,12
14,3,metaphorically,metaphorically,True,12
14,47,philosophic,philosophic,True,12
14,74,rhyming slang,rhyming slang,True,12
14,11,hesitation,another subjectivity,False,12
14,2,litotes,more or less,False,12
14,15,narrative,12:,False,12
15,54,gustatory,gustatory,True,12
15,94,precious,litotes,False,12
15,24,onomatopoeia,onomatopoeia,True,12
15,92,west indian,west indian,True,12
15,15,narrative,narrative,True,12
15,70,parts of speech,parts of speech,True,12
15,7,prognostication,insistence,False,12
15,62,reactionary,reactionary,True,12
15,87,futile,futile,True,12
15,23,blurb,blurb,True,12
15,2,litotes,precious,False,12
15,26,insistence,prognostication,False,12
16,33,polyptotes,synchysis,False,12
16,83,medical,medical,True,12
16,23,blurb,blurb,True,12
16,80,for ze Frrensh,for ze Frrensh,True,12
16,9,the rainbow,the rainbow,True,12
16,44,asides,exclamations,False,12
16,8,synchysis,polyptotes,False,12
16,38,exclamations,tactile,False,12
16,55,tactile,precision,False,12
16,12,precision,prognostication,False,12
16,7,prognostication,asides,False,12
16,28,past,UNASSIGNED,False,12
17,60,O,dog latin,False,12
17,94,precious,portrait,False,12
17,45,parechesis,parechesis,True,12
17,90,portrait,feminine,False,12
17,25,logical analysis,logical analysis,True,12
17,65,feminine,casual,False,12
17,12,precision,precision,True,12
17,61,hellenisms,precious,False,12
17,77,dog latin,hellenisms,False,12
18,43,comedy,comedy,True,12
18,90,portrait,dog latin,False,12
18,26,insistence,alexandrines,False,12
18,87,futile,portrait,False,12
18,20,distinguo,epenthesis,False,12
18,73,proper names,proper names,True,12
18,15,narrative,narrative,True,12
18,68,epenthesis,futile,False,12
18,77,dog latin,omeoptotes,False,12
18,21,omeoptotes,prognostication,False,12
18,7,prognostication,insistence,False,12
18,32,alexandrines,distinguo,False,12
19,61,hellenisms,gallicisms,False,12
19,88,modern style,abusive,False,12
19,52,sonnet,sonnet,True,12
19,86,zoological,zoological,True,12
19,39,you know,you know,True,12
19,73,proper names,proper names,True,12
19,22,official letter,official letter,True,12
19,66,gallicisms,parechesis,False,12
19,84,abusive,double entry,False,12
19,45,parechesis,visual,False,12
19,1,double entry,hellenisms,False,12
19,56,visual,modern style,False,12
20,49,awkward,telegraphic,False,12
20,95,unexpected,double entry,False,12
20,32,alexandrines,alexandrines,True,12
20,89,probabilist,probabilist,True,12
20,10,word game,gastronomical,False,12
20,72,consequences,anagrams,False,12
20,5,surprises,surprises,True,12
20,58,telegraphic,word game,False,12
20,85,gastronomical,awkward,False,12
20,19,anagrams,unexpected,False,12
20,1,double entry,cross-examination,False,12
20,42,cross-examination,consequences,False,12
