Experiment,Story Index,True Label,Predicted Label,Correct,Label Space Size
13,76,antiphrasis,antiphrasis,True,8
14,83,medical,parts of speech,False,8
15,74,rhyming slang,rhyming slang,True,8
15,44,asides,gallicisms,False,8
15,34,apheresis,apheresis,True,8
15,66,gallicisms,telegraphic,False,8
15,29,present,asides,False,8
15,51,biased,biased,True,8
15,45,parechesis,parechesis,True,8
15,58,telegraphic,telegraphic,True,8
16,95,unexpected,gallicisms,False,8
16,66,gallicisms,metathesis,False,8
16,49,awkward,awkward,True,8
16,94,precious,precious,True,8
16,0,notation,more or less,False,8
17,72,consequences,insistence,False,8
17,26,insistence,word-composition,False,8
17,16,word-composition,gustatory,False,8
17,67,prosthesis,spectral,False,8
17,7,prognostication,prognostication,True,8
17,54,gustatory,reactionar,False,8
17,46,spectral,prosthesis,False,8
17,62,reactionary,consequences,False,8
18,73,proper names,proper names,True,8
18,52,sonnet,sonnet,True,8
18,45,parechesis,parechesis,True,8
18,71,metathesis,metathesis,True,8
18,25,logical analysis,haiku,False,8
18,63,haiku,olfactory,False,8
18,53,olfactory,olfactory,True,8
18,65,feminine,feminine,True,8
19,80,for ze Frrensh,for ze Frrensh,True,8
19,44,asides,telegraphic,False,8
19,42,cross-examination,cross-examination,True,8
19,79,opera English,opera English,True,8
19,0,notation,notation,True,8
19,69,paragoge,paragoge,True,8
19,58,telegraphic,asides,False,8
19,70,parts of speech,parts of speech,True,8
20,82,botanical,botanical,True,8
20,23,blurb,blurb,True,8
20,22,official letter,official letter,True,8
20,77,dog latin,dog latin,True,8
20,3,metaphorically,metaphorically,True,8
20,71,metathesis,back slang,False,8
20,29,present,present,True,8
21,87,futile,futile,True,8
21,9,the rainbow,the rainbow,True,8
21,4,retrograde,alexandrines,False,8
21,71,metathesis,metathesis,True,8
21,2,litotes,retrograde,False,8
21,11,hesitation,hesitation,True,8
21,10,word game,litotes,False,8
21,32,alexandrines,word game,False,8
22,80,for ze Frrensh,for ze Frrensh,True,8
22,23,blurb,blurb,True,8
22,14,another subjectivity,another subjectivity,True,8
22,57,auditory,auditory,True,8
22,1,double entry,double entry,True,8
22,34,apheresis,apheresis,True,8
22,31,passive,passive,True,8
23,85,gastronomical,gastronomical,True,8
23,21,omeoptotes,alexandrines,False,8
23,20,distinguo,distinguo,True,8
23,68,epenthesis,epenthesis,True,8
23,8,synchysis,synchysis,True,8
23,37,speaking personally,speaking personally,True,8
23,32,alexandrines,omeoptotes,False,8
23,44,asides,asides,True,8
24,92,west indian,cockney,False,8
24,41,cockney,west indian,False,8
24,37,speaking personally,portrait,False,8
24,90,portrait,apheresis,False,8
24,34,apheresis,telegraphic,False,8
24,64,free verse,free verse,True,8
24,58,telegraphic,medical,False,8
24,83,medical,speaking personally,False,8
25,61,hellenisms,hellenisms,True,8
25,24,onomatopoeia,onomatopoeia,True,8
25,14,another subjectivity,another subjectivity,True,8
25,53,olfactory,olfactory,True,8
25,3,metaphorically,metaphorically,True,8
25,43,comedy,comedy,True,8
25,39,you know,awkward,False,8
25,49,awkward,you know,False,8
26,94,precious,gallicisms,False,8
26,32,alexandrines,alexandrines,True,8
26,26,insistence,more or less,False,8
26,78,more or less,precious,False,8
26,13,the subjective side,the subjective side,True,8
26,55,tactile,tactile,True,8
26,33,polyptotes,insistence,False,8
26,66,gallicisms,polyptotes,False,8
27,93,interjections,interjections,True,8
27,18,minimism,retrograde,False,8
27,4,retrograde,casual,False,8
27,57,auditory,auditory,True,8
27,2,litotes,past,False,8
27,28,past,litotes,False,8
27,20,distinguo,distinguo,True,8
27,50,casual,minimism,False,8
28,91,mathematical,mathematical,True,8
28,65,feminine,feminine,True,8
28,54,gustatory,gustatory,True,8
28,89,probabilist,futile,False,8
28,28,past,past,True,8
28,81,spoonerisms,spoonerisms,True,8
28,70,parts of speech,parts of speech,True,8
28,87,futile,probabilist,False,8
29,87,futile,casual,False,8
29,50,casual,futile,False,8
29,28,past,past,True,8
29,84,abusive,abusive,True,8
29,3,metaphorically,metaphorically,True,8
29,67,prosthesis,epenthesis,False,8
29,57,auditory,auditory,True,8
30,95,unexpected,cockney,False,8
30,41,cockney,rhyming slang,False,8
30,38,exclamations,exclamations,True,8
30,85,gastronomical,gastronomical,True,8
30,7,prognostication,prognostication,True,8
30,74,rhyming slang,spoonerisms,False,8
30,54,gustatory,gustatory,True,8
31,53,olfactory,olfactory,True,8
31,16,word-composition,word-composition,True,8
31,9,the rainbow,distinguo,False,8
31,39,you know,you know,True,8
31,6,dream,dream,True,8
31,27,ignorance,ignorance,True,8
31,20,distinguo,exclamations,False,8
31,38,exclamations,the rainbow,False,8
32,76,antiphrasis,ignorance,False,8
32,16,word-composition,word-composition,True,8
32,4,retrograde,double entry,False,8
32,73,proper names,proper names,True,8
32,1,double entry,antiphrasis,False,8
32,32,alexandrines,alexandrines,True,8
32,27,ignorance,retrograde,False,8
32,72,consequences,consequences,True,8
33,91,mathematical,mathematical,True,8
33,48,apostrophe,for ze Frrensh,False,8
33,21,omeoptotes,omeoptotes,True,8
33,80,for ze Frrensh,gallicisms,False,8
33,4,retrograde,proper names,False,8
33,66,gallicisms,retrograde,False,8
33,58,telegraphic,telegraphic,True,8
33,73,proper names,apostrophe,False,8
34,87,futile,insistence,False,8
34,26,insistence,precision,False,8
34,25,logical analysis,logical analysis,True,8
34,76,antiphrasis,futile,False,8
34,12,precision,antiphrasis,False,8
34,55,tactile,tactile,True,8
34,44,asides,rhyming slang,False,8
35,86,zoological,zoological,True,8
35,24,onomatopoeia,onomatopoeia,True,8
35,13,the subjective side,litotes,False,8
35,65,feminine,feminine,True,8
35,2,litotes,the subjective side,False,8
35,49,awkward,free verse,False,8
35,37,speaking personally,awkward,False,8
35,64,free verse,speaking personally,False,8
36,79,opera English,opera English,True,8
36,25,logical analysis,logical analysis,True,8
36,20,distinguo,cockney,False,8
36,73,proper names,proper names,True,8
36,2,litotes,syncope,False,8
36,41,cockney,distinguo,False,8
36,36,syncope,biased,False,8
36,51,biased,litotes,False,8
37,87,futile,apostrophe,False,8
37,27,ignorance,ignorance,True,8
37,17,negativities,precision,False,8
37,54,gustatory,gustatory,True,8
37,12,precision,futile,False,8
37,43,comedy,comedy,True,8
37,34,apheresis,apheresis,True,8
37,48,apostrophe,negativities,False,8
38,93,interjections,interjections,True,8
38,44,asides,synchysis,False,8
38,30,reported speech,reported speech,True,8
38,88,modern style,modern style,True,8
38,8,synchysis,metathesis,False,8
38,69,paragoge,paragoge,True,8
38,63,haiku,haiku,True,8
38,71,metathesis,asides,False,8
39,69,paragoge,surprises,False,8
39,17,negativities,omoeoptotes,False,8
39,10,word game,ignorance,False,8
39,42,cross-examination,cross-examination,True,8
39,5,surprises,negativities,False,8
39,27,ignorance,paragoge,False,8
39,21,omeoptotes,word game,False,8
40,77,dog latin,dog latin,True,8
40,32,alexandrines,feminine,False,8
40,30,reported speech,reported speech,True,8
40,65,feminine,speaking personally,False,8
40,14,another subjectivity,another subjectivity,True,8
40,43,comedy,comedy,True,8
40,37,speaking personally,speaking personally,True,8
40,47,philosophic,philosophic,True,8
41,92,west indian,cockney,False,8
41,41,cockney,cockney,True,8
41,17,negativities,more or less,False,8
41,78,more or less,back slang,False,8
41,13,the subjective side,the subjective side,True,8
41,71,metathesis,metathesis,True,8
41,63,haiku,haiku,True,8
41,75,back slang,west indian,False,8
42,52,sonnet,sonnet,True,8
42,14,another subjectivity,surprises,False,8
42,9,the rainbow,minimism,False,8
42,48,apostrophe,word-composition,False,8
42,5,surprises,another subjectivity,False,8
42,18,minimism,the rainbow,False,8
42,16,word-composition,apostrophe,False,8
42,43,comedy,comedy,True,8
43,79,opera English,opera English,True,8
43,48,apostrophe,apostrophe,True,8
43,28,past,past,True,8
43,76,antiphrasis,proper names,False,8
44,73,proper names,proper names,True,8
44,34,apheresis,apheresis,True,8
44,14,another subjectivity,another subjectivity,True,8
44,69,paragoge,telegraphic,False,8
44,10,word game,spectral,False,8
44,46,spectral,word game,False,8
44,37,speaking personally,speaking personally,True,8
44,58,telegraphic,telegraphic,True,8
45,86,zoological,opera English,False,8
45,11,hesitation,zoological,False,8
45,5,surprises,speaking personally,False,8
45,79,opera English,double entry,False,8
45,1,double entry,apocope,False,8
45,35,apocope,hesitation,False,8
45,13,the subjective side,the subjective side,True,8
45,37,speaking personally,surprises,False,8
46,76,antiphrasis,reported speech,False,8
46,20,distinguo,onomatopoeia,False,8
46,14,another subjectivity,antiphrasis,False,8
46,53,olfactory,olfactory,True,8
46,5,surprises,surprises,True,8
46,30,reported speech,distinguo,False,8
46,24,onomatopoeia,another subjectivity,False,8
46,52,sonnet,sonnet,True,8
47,88,modern style,reported speech,False,8
47,20,distinguo,omoeoptotes,False,8
47,14,another subjectivity,the subjective side,False,8
47,57,auditory,auditory,True,8
47,13,the subjective side,distinguo,False,8
47,30,reported speech,6:,False,8
48,92,west indian,west indian,True,8
48,40,noble,alexandrines,False,8
48,37,speaking personally,speaking personally,True,8
48,71,metathesis,metathesis,True,8
48,32,alexandrines,apostrophe,False,8
48,62,reactionary,noble,False,8
48,48,apostrophe,parts of speech,False,8
48,70,parts of speech,reactionary,False,8
49,84,abusive,abusive,True,8
49,5,surprises,noble,False,8
49,3,metaphorically,metaphorically,True,8
49,40,noble,precision,False,8
49,1,double entry,double entry,True,8
49,26,insistence,insistence,True,8
49,12,precision,surprises,False,8
49,37,speaking personally,speaking personally,True,8
50,93,interjections,interjections,True,8
50,50,casual,telegraphic,False,8
50,40,noble,synchysis,False,8
50,77,dog latin,dog latin,True,8
50,8,synchysis,biased,False,8
50,57,auditory,auditory,True,8
50,51,biased,casual,False,8
