Experiment,Iteration,Story Index,True Label,Predicted Label,Correct,Label Space Size,Language Code,Universal Label
11,2,7,Pronostications,Négativités,False,4,fre,8. Pronostications
11,2,20,Distinguo,Distinguo,True,4,fre,21. Distinguo
11,2,22,Lettre officielle,Lettre officielle,True,4,fre,23. Lettre officielle
11,3,17,Négativités,Distinguo,False,4,fre,18. Négativités
11,3,22,Lettre officielle,Lettre officielle,True,4,fre,23. Lettre officielle
11,3,20,Distinguo,Distinguo,True,4,fre,21. Distinguo
11,3,7,Pronostications,Pronostications,True,4,fre,8. Pronostications
12,1,2,Litotes,Synchyses,False,4,fre,3. Litotes
12,1,8,Synchyses,Synchyses,True,4,fre,9. Synchyses
12,1,12,Précisions,Précisions,True,4,fre,13. Précisions
12,1,6,Rêve,Rêve,True,4,fre,7. Rêve
12,2,2,Litotes,Litotes,True,4,fre,3. Litotes
12,2,8,Synchyses,Synchyses,True,4,fre,9. Synchyses
12,2,6,Rêve,Rêve,True,4,fre,7. Rêve
12,2,12,Précisions,Précisions,True,4,fre,13. Précisions
12,3,12,Précisions,Précisions,True,4,fre,13. Précisions
12,3,6,Rêve,Rêve,True,4,fre,7. Rêve
12,3,8,Synchyses,Synchyses,True,4,fre,9. Synchyses
12,3,2,Litotes,Synchyses,False,4,fre,3. Litotes
13,1,20,Distinguo,Précisions,False,4,fre,21. Distinguo
13,1,14,Autre subjectivité,Autre subjectivité,True,4,fre,15. Autre subjectivité
13,1,4,Rétrograde,Rétrograde,True,4,fre,5. Rétrograde
13,1,12,Précisions,Précisions,True,4,fre,13. Précisions
13,2,4,Rétrograde,Rétrograde,True,4,fre,5. Rétrograde
13,2,14,Autre subjectivité,Autre subjectivité,True,4,fre,15. Autre subjectivité
13,2,20,Distinguo,Précisions,False,4,fre,21. Distinguo
13,2,12,Précisions,Précisions,True,4,fre,13. Précisions
13,3,12,Précisions,Précisions,True,4,fre,13. Précisions
13,3,14,Autre subjectivité,Autre subjectivité,True,4,fre,15. Autre subjectivité
13,3,4,Rétrograde,Rétrograde,True,4,fre,5. Rétrograde
13,3,20,Distinguo,Précisions,False,4,fre,21. Distinguo
14,1,8,Synchyses,Le côté subjectif,False,4,fre,9. Synchyses
14,1,13,Le côté subjectif,Le côté subjectif,True,4,fre,14. Le côté subjectif
14,1,18,Animiste,Animiste,True,4,fre,19. Animiste
14,1,23,Prière dinsérer,Animiste,False,4,fre,24. Prière d'insérer
14,2,18,Animiste,Animiste,True,4,fre,19. Animiste
14,2,8,Synchyses,Le côté subjectif,False,4,fre,9. Synchyses
14,2,23,Prière dinsérer,Le côté subjectif,False,4,fre,24. Prière d'insérer
14,2,13,Le côté subjectif,Le côté subjectif,True,4,fre,14. Le côté subjectif
14,3,8,Synchyses,Le côté subjectif,False,4,fre,9. Synchyses
14,3,23,Prière dinsérer,Le côté subjectif,False,4,fre,24. Prière d'insérer
14,3,13,Le côté subjectif,Le côté subjectif,True,4,fre,14. Le côté subjectif
14,3,18,Animiste,Animiste,True,4,fre,19. Animiste
15,1,1,En partie double,En partie double,True,4,fre,2. En partie double
15,1,3,Métaphoriquement,Métaphoriquement,True,4,fre,4. Métaphoriquement
15,1,15,Récit,Récit,True,4,fre,16. Récit
15,1,2,Litotes,En partie double,False,4,fre,3. Litotes
15,2,1,En partie double,En partie double,True,4,fre,2. En partie double
15,2,3,Métaphoriquement,Métaphoriquement,True,4,fre,4. Métaphoriquement
15,2,2,Litotes,En partie double,False,4,fre,3. Litotes
15,2,15,Récit,Récit,True,4,fre,16. Récit
15,3,1,En partie double,En partie double,True,4,fre,2. En partie double
15,3,2,Litotes,En partie double,False,4,fre,3. Litotes
15,3,15,Récit,Récit,True,4,fre,16. Récit
15,3,3,Métaphoriquement,Métaphoriquement,True,4,fre,4. Métaphoriquement
16,1,2,Litotes,Litotes,True,4,fre,3. Litotes
16,1,12,Précisions,Précisions,True,4,fre,13. Précisions
16,1,19,Anagrammes,Précisions,False,4,fre,20. Anagrammes
16,2,12,Précisions,Précisions,True,4,fre,13. Précisions
16,2,19,Anagrammes,Précisions,False,4,fre,20. Anagrammes
16,2,2,Litotes,Litotes,True,4,fre,3. Litotes
16,3,19,Anagrammes,Précisions,False,4,fre,20. Anagrammes
16,3,12,Précisions,Précisions,True,4,fre,13. Précisions
16,3,2,Litotes,Litotes,True,4,fre,3. Litotes
17,1,17,Négativités,Négativités,True,4,fre,18. Négativités
17,1,23,Prière dinsérer,Prière d'insérer,False,4,fre,24. Prière d'insérer
17,1,21,Homéotéleutes,Homéotéleutes,True,4,fre,22. Homéoptotes (1947) / Homéotéleutes (1976)
17,1,3,Métaphoriquement,Homéotéleutes,False,4,fre,4. Métaphoriquement
17,2,17,Négativités,Négativités,True,4,fre,18. Négativités
17,2,3,Métaphoriquement,Homéotéleutes,False,4,fre,4. Métaphoriquement
17,2,21,Homéotéleutes,Homéotéleutes,True,4,fre,22. Homéoptotes (1947) / Homéotéleutes (1976)
17,2,23,Prière dinsérer,Prière d'insérer,False,4,fre,24. Prière d'insérer
17,3,23,Prière dinsérer,Prière d'insérer,False,4,fre,24. Prière d'insérer
17,3,17,Négativités,Négativités,True,4,fre,18. Négativités
17,3,21,Homéotéleutes,Homéotéleutes,True,4,fre,22. Homéoptotes (1947) / Homéotéleutes (1976)
17,3,3,Métaphoriquement,Homéotéleutes,False,4,fre,4. Métaphoriquement
18,1,0,Notations,Surprises,False,4,fre,1. Notations
18,1,5,Surprises,Surprises,True,4,fre,6. Surprises
18,1,14,Autre subjectivité,Surprises,False,4,fre,15. Autre subjectivité
18,1,23,Prière dinsérer,Prière d'insérer,False,4,fre,24. Prière d'insérer
18,2,0,Notations,Surprises,False,4,fre,1. Notations
18,2,23,Prière dinsérer,Prière d'insérer,False,4,fre,24. Prière d'insérer
18,2,5,Surprises,Surprises,True,4,fre,6. Surprises
18,2,14,Autre subjectivité,Surprises,False,4,fre,15. Autre subjectivité
18,3,0,Notations,Surprises,False,4,fre,1. Notations
18,3,23,Prière dinsérer,Prière d'insérer,False,4,fre,24. Prière d'insérer
18,3,14,Autre subjectivité,Surprises,False,4,fre,15. Autre subjectivité
18,3,5,Surprises,Surprises,True,4,fre,6. Surprises
19,1,9,Larc-en-ciel,Larc-en-ciel,True,4,fre,10. L'arc-en-ciel
19,1,16,Composition de mots,Composition de mots,True,4,fre,17. Composition de mots
19,1,20,Distinguo,Distinguo,True,4,fre,21. Distinguo
19,2,16,Composition de mots,Composition de mots,True,4,fre,17. Composition de mots
19,2,20,Distinguo,Distinguo,True,4,fre,21. Distinguo
19,2,9,Larc-en-ciel,Larc-en-ciel,True,4,fre,10. L'arc-en-ciel
19,3,9,Larc-en-ciel,Larc-en-ciel,True,4,fre,10. L'arc-en-ciel
19,3,20,Distinguo,Distinguo,True,4,fre,21. Distinguo
19,3,16,Composition de mots,Composition de mots,True,4,fre,17. Composition de mots
20,1,10,Logo-rallye,Notations,False,4,fre,11. Logo-rallye
20,1,16,Composition de mots,Composition de mots,True,4,fre,17. Composition de mots
20,1,19,Anagrammes,Composition de mots,False,4,fre,20. Anagrammes
20,1,0,Notations,Notations,True,4,fre,1. Notations
20,2,0,Notations,Notations,True,4,fre,1. Notations
20,2,16,Composition de mots,Composition de mots,True,4,fre,17. Composition de mots
20,2,19,Anagrammes,Composition de mots,False,4,fre,20. Anagrammes
20,2,10,Logo-rallye,Notations,False,4,fre,11. Logo-rallye
20,3,0,Notations,Notations,True,4,fre,1. Notations
20,3,16,Composition de mots,Composition de mots,True,4,fre,17. Composition de mots
20,3,10,Logo-rallye,Notations,False,4,fre,11. Logo-rallye
20,3,19,Anagrammes,Composition de mots,False,4,fre,20. Anagrammes
